mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-432,322,-178
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-444,319,-164
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-438,318,-182
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-433,313,-189
mag,-411,323,-189
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-411,323,-186
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-410,319,-194
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
mag,-421,320,-184
