mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
mag,205,104,-727
