accel,-144,64,-17072
accel,-144,64,-17072
accel,-144,64,-17072
accel,-144,64,-17072
accel,-144,64,-17072
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-248,-64,-17256
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-240,160,-17544
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-328,168,-17064
accel,-248,168,-17608
accel,-248,168,-17608
accel,-248,168,-17608
accel,-248,168,-17608
accel,-248,168,-17608
accel,-248,168,-17608
